t_index	term	df
10976	threat	217
10977	threatcon	1
10978	threaten	56
10979	three	526
10980	threshold	2
10981	threw	16
10982	thrill	5
10983	thriller	1
10984	thrive	6
10985	throat	5
10986	throne	4
10987	throng	6
10988	throughout	76
10989	throw	18
10990	throwback	3
10991	thrower	1
10992	thrown	25
10993	thrust	3
10994	thu	21
10995	thug	5
10996	thuggish	2
10997	thugocraci	2
10998	thumb	6
10999	thunder	3
11000	thunderbird	1
11001	thurmond	3
11002	thursday	427
11003	thuzz	1
11004	thwart	5
11005	tia	4
11006	tiananmen	1
11007	tibet	2
11008	tick	3
11009	ticket	16
11010	tidal	2
11011	tide	13
11012	tie	127
11013	tiebreak	12
11014	tien	2
11015	tiffani	2
11016	tight	28
11017	tighten	11
11018	tighter	3
11019	tightest	2
11020	tightli	7
11021	tijan	10
11022	tilak	1
11023	tile	2
11024	till	5
11025	tilt	6
11026	tim	16
11027	time	935
11028	timelin	8
11029	timet	7
11030	timid	2
11031	timism	1
11032	timo	1
11033	timocka	1
11034	timothi	5
11035	tin	1
11036	tini	25
11037	tinker	1
11038	tinkl	1
11039	tiot	1
11040	tip	77
11041	tipper	2
11042	tipster	1
11043	tire	33
11044	tireless	1
11045	tirelessli	2
11046	tirm	2
11047	titl	95
11048	titleist	1
11049	titlist	2
11050	tito	8
11051	tl	1
11052	tnt	8
11053	toadi	1
11054	toast	3
11055	toastst	1
11056	tobacco	3
11057	tod	2
11058	today	530
11059	todd	30
11060	toddler	3
11061	toe	5
11062	togeth	131
11063	togo	1
11064	tohouri	1
11065	toi	1
11066	toietnam	1
11067	toilet	3
11068	token	2
11069	tokov	1
11070	tokyo	40
11071	told	389
11072	toledo	19
11073	toler	16
11074	tolkach	1
11075	toll	102
11076	tolli	1
11077	tolstoy	1
11078	tom	61
11079	tomahawk	7
11080	tomato	2
11081	tomb	1
11082	tomic	2
11083	tomislav	1
11084	tommi	9
11085	tomorrow	49
11086	ton	58
11087	tone	17
11088	tong	1
11089	tongu	9
11090	toni	36
11091	tonig	2
11092	tonight	218
11093	tonugu	2
11094	took	273
11095	tool	26
11096	toothless	1
11097	top	239
11098	topic	1
11099	topmost	1
11100	topolev	4
11101	toppl	26
11102	torch	12
11103	tore	41
11104	tori	1
11105	torment	10
11106	torn	8
11107	torpedo	88
11108	torr	1
11109	torricelli	1
11110	torso	1
11111	tortilla	1
11112	tortur	16
11113	toscap	1
11114	toss	15
11115	tossup	5
11116	total	81
11117	totalitarian	1
11118	tote	4
11119	totter	1
11120	touch	40
11121	touchdown	1
11122	touchi	2
11123	tough	41
11124	toughen	1
11125	tougher	2
11126	toughest	2
11127	tour	54
11128	tourism	1
11129	tourist	18
11130	tournament	126
11131	tout	2
11132	tow	21
11133	toward	110
11134	towel	1
11135	tower	26
11136	town	180
11137	townsend	1
11138	townspeopl	2
11139	toy	3
11140	trac	1
11141	trace	17
11142	tracey	1
11143	traci	1
11144	track	51
11145	trade	126
11146	trader	12
11147	tradit	54
11148	traffic	29
11149	traffick	23
11150	tragedi	64
11151	tragic	16
11152	trail	58
11153	trailer	19
11154	train	74
11155	trainer	15
11156	traips	1
11157	trait	1
11158	traition	1
11159	traitor	1
11160	trajkov	1
11161	trampl	2
11162	tran	10
11163	trang	1
11164	tranquil	6
11165	transact	8
11166	transcend	1
11167	transcript	6
11168	transfer	28
11169	transform	7
11170	transit	61
11171	translat	27
11172	transmiss	2
11173	transmit	1
11174	transmitt	1
11175	transnat	1
11176	transpar	14
11177	transpir	3
11178	transport	63
11179	traor	1
11180	trap	97
11181	trash	13
11182	trauma	7
11183	traumat	5
11184	travail	1
11185	travel	85
11186	travelg	1
11187	travesti	2
11188	tray	1
11189	tread	1
11190	treason	2
11191	treasur	7
11192	treasuri	2
11193	treat	43
11194	treati	8
11195	treatment	42
11196	trebjesanin	5
11197	tredway	1
11198	tree	13
11199	treeless	1
11200	trek	2
11201	trembl	1
11202	tremend	9
11203	tremor	27
11204	trench	2
11205	trenchantli	1
11206	trend	21
11207	trent	7
11208	tri	488
11209	triag	1
11210	trial	176
11211	triangl	1
11212	tribal	23
11213	tribe	10
11214	tribesmen	2
11215	tribespeopl	1
11216	tribun	43
11217	tribut	13
11218	trichovich	1
11219	trick	13
11220	tricki	6
11221	trickl	4
11222	tricov	1
11223	trident	1
11224	trigger	34
11225	trillion	2
11226	trim	28
11227	trio	1
11228	trip	123
11229	tripl	4
11230	triplett	1
11231	tripoli	1
11232	tripp	1
11233	triumph	16
11234	trivedi	2
11235	troop	127
11236	trooper	10
11237	trophi	3
11238	tropic	1
11239	trot	2
11240	troubl	70
11241	troublemak	1
11242	troublesom	2
11243	trounc	1
11244	troup	3
11245	trove	1
11246	trti	1
11247	truce	4
11248	truck	80
11249	trucker	2
11250	truckload	5
11251	true	41
11252	truer	1
11253	truli	16
11254	truman	7
11255	trumpet	4
11256	trundl	1
11257	trust	31
11258	trustworthi	1
11259	truth	25
11260	tsvangirai	7
11261	tu	1
11262	tube	12
11263	tuck	4
11264	tucker	2
11265	tudela	31
11266	tudjman	6
11267	tuesday	352
11268	tug	4
11269	tugboat	1
11270	tull	9
11271	tumb	1
11272	tumbl	8
11273	tumult	2
11274	tumultu	5
11275	tuna	1
11276	tune	11
11277	tuneup	2
11278	tungata	6
11279	tunisia	1
11280	tunnel	6
11281	tupac	8
11282	turban	1
11283	turbin	3
11284	turbul	4
11285	tureen	1
11286	turf	1
11287	turk	3
11288	turkey	25
11289	turkish	3
11290	turmoil	16
11291	turn	238
11292	turnaround	2
11293	turncoat	1
11294	turner	1
11295	turnout	37
11296	turnov	7
11297	tusca	1
11298	tussl	1
11299	tutori	1
11300	tuxedo	1
11301	tv	71
11302	twa	1
11303	twelfth	1
11304	twelv	2
11305	twenti	7
11306	twice	44
11307	twig	1
11308	twin	15
11309	twist	21
11310	two	1302
11311	tx	14
11312	tyner	1
11313	type	26
11314	typewrit	1
11315	typhu	1
11316	typic	6
11317	typifi	1
11318	typograph	2
11319	tyranni	3
11320	tyrant	2
11321	tyson	9
11322	tysyacheletiy	1
11323	ueno	5
11324	ufwet	4
11325	ugaz	7
11326	ugli	3
11327	uh	1
11328	ulihrach	2
11329	ultim	37
11330	ultimatum	3
11331	ultra	1
11332	ultralight	3
11333	ultramodern	2
11334	ultranationalist	3
11335	umbil	1
11336	umbrella	2
11337	umc	1
11338	umesh	1
11339	umpir	6
11340	un	11
11341	unabl	24
11342	unaccept	7
11343	unaccount	16
11344	unambigu	1
11345	unanim	7
11346	unannounc	4
11347	unansw	4
11348	unapologet	1
11349	unarm	5
11350	unattend	1
11351	unauthor	3
11352	unavoid	2
11353	unawar	3
11354	unbalanc	1
11355	unbear	1
11356	unbeaten	1
11357	unbeliev	7
11358	unbias	2
11359	unborn	1
11360	unbridl	1
11361	unbroken	2
11362	uncal	1
11363	uncanni	1
11364	unceasingli	1
11365	uncertain	15
11366	uncertainti	12
11367	unchalleng	3
11368	unchang	6
11369	uncharacterist	2
11370	uncharismat	1
11371	uncheck	4
11372	uncl	14
11373	unclaim	2
11374	unclassifi	4
11375	unclear	27
11376	uncoil	1
11377	uncollect	1
11378	uncomfort	2
11379	uncommit	4
11380	uncommon	1
11381	unconcern	1
11382	uncondit	4
11383	unconfirm	4
11384	unconsci	2
11385	unconstitut	2
11386	unconvinc	1
11387	uncork	1
11388	uncorrupt	1
11389	uncount	1
11390	uncov	16
11391	uncrit	1
11392	undaunt	1
11393	undecid	10
11394	undef	1
11395	undemocrat	3
11396	underag	4
11397	undercov	2
11398	undercut	9
11399	underdog	1
11400	underestim	5
11401	undergo	8
11402	undergon	1
11403	underground	8
11404	underli	3
11405	underlin	3
11406	undermin	15
11407	underneath	7
11408	underpaid	1
11409	underscor	14
11410	undersea	1
11411	undersecretari	5
11412	undersheriff	2
11413	understaf	1
11414	understand	68
11415	understat	1
11416	understood	11
11417	understudi	1
11418	undertak	7
11419	undertaken	6
11420	underton	1
11421	undertook	1
11422	underw	5
11423	underwat	26
11424	underway	9
11425	underwood	1
11426	underworld	3
11427	undescrib	1
11428	undeserv	2
11429	undetect	6
11430	undisclos	2
11431	undisput	2
11432	undisturb	1
11433	undivid	1
11434	undo	1
11435	undoc	1
11436	undon	1
11437	undoubtedli	3
11438	undu	2
11439	unduli	2
11440	unearth	4
11441	uneasi	9
11442	unelect	1
11443	unemploy	5
11444	unenforc	1
11445	unequivoc	2
11446	uner	2
11447	unesco	1
11448	unexpect	9
11449	unexpectedli	4
11450	unexpir	1
11451	unexplain	4
11452	unexplod	14
11453	unfair	13
11454	unfairli	4
11455	unfamiliar	4
11456	unfathom	2
11457	unfaz	3
11458	unfett	9
11459	unfinish	4
11460	unfit	17
11461	unflatt	1
11462	unfold	12
11463	unforc	21
11464	unfortun	18
11465	unfound	3
11466	unfurl	1
11467	ungovern	2
11468	unhappi	5
11469	unharm	5
11470	unheard	1
11471	unhelp	1
11472	unhurt	1
11473	unicef	1
11474	unidentifi	16
11475	unif	2
11476	unifi	14
11477	uniform	26
11478	unilater	1
11479	unimagin	3
11480	uninform	1
11481	uninhabit	1
11482	unintellig	1
11483	unintend	1
11484	union	90
11485	unionist	3
11486	uniqu	3
11487	unit	737
11488	uniti	31
11489	univers	92
11490	univis	3
11491	unjust	3
11492	unjustifi	7
11493	unjustli	1
11494	unknowingli	1
11495	unknown	40
11496	unlaw	1
11497	unleash	5
11498	unless	14
11499	unlevel	1
11500	unlik	33
11501	unlimit	2
11502	unload	11
11503	unman	1
11504	unmark	1
11505	unmistak	2
11506	unnam	4
11507	unnecessari	6
11508	unnot	1
11509	unoffici	5
11510	unpack	1
11511	unpalat	1
11512	unpolish	1
11513	unpopular	7
11514	unpreced	28
11515	unprecedentedli	1
11516	unpredict	4
11517	unpretenti	2
11518	unprint	3
11519	unprotect	4
11520	unpunish	1
11521	unquestion	1
11522	unravel	8
11523	unreason	2
11524	unrecov	1
11525	unregul	3
11526	unrel	5
11527	unreli	2
11528	unrepres	2
11529	unresolv	4
11530	unrest	22
11531	unrestrict	1
11532	unsaf	3
11533	unsatisfactori	4
11534	unsatisfi	1
11535	unsavori	2
11536	unscath	5
11537	unschedul	2
11538	unscom	1
11539	unscript	1
11540	unscrupul	2
11541	unseason	1
11542	unseat	11
11543	unsecur	4
11544	unseed	14
11545	unseen	2
11546	unselfish	1
11547	unsettl	6
11548	unshaken	2
11549	unshaven	1
11550	unsheath	1
11551	unspecif	3
11552	unspecifi	6
11553	unspectacular	3
11554	unspoken	1
11555	unstabl	9
11556	unsteadi	1
11557	unsteadili	1
11558	unsubstanti	2
11559	unsuccess	15
11560	unsupervis	3
11561	unsur	6
11562	unsuspect	1
11563	unswervingli	2
11564	unsympathet	1
11565	untabul	2
11566	untaint	1
11567	untal	1
11568	untap	2
11569	untest	2
11570	unthink	3
11571	unthreaten	2
11572	untold	2
11573	untouch	3
11574	untreat	2
11575	untrustworthi	1
11576	untruth	2
11577	unus	2
11578	unusu	32
11579	unveil	3
11580	unwant	3
11581	unwarr	1
11582	unwil	10
11583	unwilling	3
11584	unwis	2
11585	unwittingli	2
11586	up	1
11587	upbeat	1
11588	upcom	10
11589	updat	18
11590	upfront	1
11591	upheav	5
11592	upheld	1
11593	uphil	3
11594	uphold	3
11595	upkeep	1
11596	upon	37
11597	upper	9
11598	upris	50
11599	uproar	5
11600	uproot	1
11601	upscal	3
11602	upset	43
11603	upshot	1
11604	upsid	3
11605	upstag	1
11606	upstart	2
11607	upstat	2
11608	upsurg	1
11609	upto	1
11610	upward	2
11611	ural	2
11612	urban	8
11613	urdu	2
11614	ureg	2
11615	urg	108
11616	urgenc	4
11617	urgent	12
11618	uruguay	2
11619	urvashi	1
11620	us	581
11621	usa	7
11622	usaid	3
11623	usama	1
11624	usdoj	1
11625	use	510
11626	usha	1
11627	usher	3
11628	uss	346
11629	ussol	1
11630	ussr	2
11631	ustacov	2
11632	ustakov	1
11633	ustokov	2
11634	usual	43
11635	usulutan	2
11636	utah	7
11637	utensil	1
11638	util	6
11639	uttar	4
11640	utter	3
11641	utterli	14
11642	uvarov	3
11643	uvil	1
11644	uwint	1
11645	uzic	1
11646	va	47
11647	vacanc	11
11648	vacant	3
11649	vacat	28
11650	vacuum	5
11651	vadim	8
11652	vagari	1
11653	vagu	3
11654	vaibhav	3
11655	vaidya	3
11656	vain	6
11657	vajpaye	25
11658	valdimir	2
11659	valentin	39
11660	valetin	1
11661	valiantli	1
11662	valid	6
11663	vall	1
11664	vallanc	1
11665	vallentin	5
11666	valley	4
11667	valu	29
11668	valuabl	8
11669	van	34
11670	vandal	3
11671	vanek	9
11672	vanish	6
11673	vanquish	2
11674	vantag	1
11675	vap	2
11676	vapid	1
11677	vara	3
11678	varadero	1
11679	varga	3
11680	vari	7
11681	variat	2
11682	varieti	9
11683	variou	26
11684	various	1
11685	varonec	1
11686	vasiltsov	1
11687	vassal	1
11688	vast	23
11689	vastli	4
11690	vat	1
11691	vault	3
11692	vavrinec	1
11693	vecernj	2
11694	vedrin	5
11695	veekz	1
11696	veen	1
11697	vega	4
11698	veget	1
11699	vehement	3
11700	vehicl	63
11701	veil	10
11702	vein	1
11703	velensuela	1
11704	velez	2
11705	velimir	2
11706	vellari	1
11707	vend	1
11708	vendor	2
11709	veneer	1
11710	venero	1
11711	venezuela	7
11712	venezuelan	6
11713	veng	2
11714	venom	2
11715	vent	1
11716	ventil	2
11717	ventur	15
11718	ventura	4
11719	venturoni	5
11720	venu	94
11721	verandah	2
11722	verb	2
11723	verbal	3
11724	verdict	47
11725	verg	7
11726	verifi	8
11727	vermont	6
11728	vern	24
11729	vernon	6
11730	vero	3
11731	veronica	1
11732	veronika	1
11733	vers	5
11734	version	20
11735	versu	1
11736	vertigo	1
11737	veselinov	1
11738	vesna	2
11739	vessel	106
11740	vest	10
11741	vestig	7
11742	vet	2
11743	veteran	54
11744	veto	2
11745	vetrivinia	1
11746	vex	1
11747	vi	3
11748	via	6
11749	vibe	1
11750	vibrat	1
11751	vicar	2
11752	vicario	3
11753	vice	207
11754	vicent	1
11755	viciou	3
11756	vick	1
11757	victim	154
11758	victor	14
11759	victori	249
11760	video	53
11761	videodisc	1
11762	videotap	32
11763	vidyayevo	1
11764	vienna	2
11765	viet	3
11766	vietcong	1
11767	vietnam	381
11768	vietnames	162
11769	view	83
11770	viewer	8
11771	viewpoint	1
11772	vigil	25
11773	vigor	10
11774	vij	1
11775	vijay	1
11776	vijesti	1
11777	vike	1
11778	vikram	2
11779	viktor	1
11780	vila	1
11781	vile	1
11782	vilifi	4
11783	villa	4
11784	villag	60
11785	villain	1
11786	villamil	2
11787	villanueva	13
11788	vilonuaeva	2
11789	vinc	1
11790	vincent	4
11791	vinci	6
11792	vinciguerra	4
11793	vindic	3
11794	vindict	2
11795	vineet	2
11796	vinegar	1
11797	vini	1
11798	vinroot	1
11799	vintag	1
11800	violat	36
11801	violenc	191
11802	violent	39
11803	vip	2
11804	viral	3
11805	virgin	2
11806	virgini	4
11807	virginia	91
11808	virginian	1
11809	virtu	3
11810	virtual	25
11811	viru	7
11812	virul	1
11813	visa	8
11814	viscer	1
11815	visibl	40
11816	vision	16
11817	visit	295
11818	visitor	13
11819	visor	1
11820	vista	1
11821	visual	4
11822	vital	18
11823	vitali	1
11824	vitamin	1
11825	vitup	1
11826	vituper	1
11827	vivid	5
11828	vividli	2
11829	viyanka	2
11830	vladamiro	1
11831	vladan	2
11832	vlademi	2
11833	vlademiro	1
11834	vladimero	1
11835	vladimir	93
11836	vladimiro	44
11837	vlajko	4
11838	vlatislav	1
11839	vm	4
11840	vo	2
11841	voa	117
11842	vocabulari	1
11843	vocal	3
11844	vodafon	7
11845	vogu	2
11846	voic	44
11847	void	7
11848	voinovich	1
11849	voislav	2
11850	vojislav	120
11851	vojislov	3
11852	vojvodina	5
11853	volatil	18
11854	volcan	1
11855	volcano	1
11856	volgin	1
11857	volley	31
11858	volta	2
11859	volum	2
11860	volunt	38
11861	voluntarili	3
11862	von	10
11863	vopt	1
11864	vote	554
11865	voter	162
11866	vow	51
11867	voyag	6
11868	vranj	2
11869	vranjkov	1
11870	vu	1
11871	vucic	1
11872	vuk	5
11873	vukicev	1
11874	vulcanologist	1
11875	vulner	43
11876	vuong	1
11877	vy	2
11878	vya	3
11879	vyacheslav	4
11880	vycheslav	1
11881	wa	3
11882	wad	1
11883	wada	2
11884	wade	6
11885	wadi	3
11886	waft	2
11887	wage	15
11888	wagner	3
11889	wahab	1
11890	waifish	1
11891	waight	2
11892	wail	12
11893	wainek	1
11894	waisman	1
11895	waistband	1
11896	wait	134
11897	waiv	7
11898	waiver	5
11899	wake	32
11900	wakeforest	2
11901	wakil	1
11902	wal	2
11903	walden	2
11904	waldo	1
11905	walk	85
11906	walker	20
11907	walki	1
11908	walkout	10
11909	wall	88
11910	wallac	3
11911	walter	9
11912	wand	2
11913	wanda	1
11914	wander	15
11915	wane	9
11916	wanna	1
11917	want	491
11918	war	515
11919	ward	5
11920	warden	4
11921	ware	1
11922	warehous	3
11923	warfar	11
11924	warhead	1
11925	wari	6
11926	warili	1
11927	warm	15
11928	warmer	1
11929	warmest	1
11930	warmli	2
11931	warmth	2
11932	warmup	4
11933	warn	151
11934	warner	8
11935	warp	1
11936	warplan	7
11937	warrant	17
11938	warren	12
11939	warrior	5
11940	warsaw	1
11941	warship	115
11942	wartim	2
11943	wash	10
11944	washak	2
11945	washington	309
11946	wast	5
11947	wastag	1
11948	watch	132
11949	watchdog	2
11950	watcher	5
11951	watchman	3
11952	watchtow	3
11953	water	191
11954	waterfront	2
11955	waterg	1
11956	waterlin	13
11957	watermelon	1
11958	watersh	1
11959	waterway	4
11960	watkin	2
11961	watson	5
11962	wave	76
11963	waver	2
11964	wax	1
11965	way	502
11966	waybourn	1
11967	wayn	6
11968	wayner	1
11969	wbai	1
11970	wc	1
11971	wcau	2
11972	weak	32
11973	weaken	8
11974	weaker	9
11975	wealth	9
11976	wealthi	15
11977	wealthier	1
11978	wealthiest	1
11979	weapon	125
11980	weaponri	10
11981	wear	48
11982	weari	15
11983	weather	67
11984	weav	1
11985	web	18
11986	webb	1
11987	weber	5
11988	websit	7
11989	webster	8
11990	wed	11
11991	wedg	1
11992	wednesday	347
11993	wee	3
11994	week	562
11995	weekend	74
11996	weekli	11
11997	weekz	1
11998	weep	14
11999	weigh	13
12000	weight	14
12001	weighti	1
12002	weingartn	2
12003	weird	3
12004	welcom	55
12005	weld	8
12006	welder	2
12007	weldon	2
12008	welfar	3
12009	well	416
12010	wen	3
12011	wendi	1
12012	went	190
12013	wento	1
12014	wep	2
12015	wept	4
12016	wesley	4
12017	west	166
12018	western	183
12019	westminst	1
12020	westward	1
12021	wet	3
12022	wethi	17
12023	wgbh	6
12024	wha	1
12025	whack	2
12026	whale	2
12027	whatev	29
12028	whatsoev	3
12029	wheat	1
12030	wheaton	1
12031	wheel	9
12032	wheelchair	1
12033	wheeler	3
12034	whenev	13
12035	wherea	3
12036	whereabout	24
12037	wherev	5
12038	whet	1
12039	whether	264
12040	whiff	1
12041	whilst	3
12042	whim	1
12043	whip	5
12044	whippani	1
12045	whirlwind	1
12046	whisk	1
12047	whisper	3
12048	whistl	6
12049	whistleblow	1
12050	whitacr	1
12051	white	345
12052	whitewash	3
12053	whitewat	41
12054	whither	1
12055	whitman	8
12056	whitmir	1
12057	whittl	2
12058	whoever	6
12059	whole	79
12060	wholeheartedli	1
12061	wholesal	1
12062	wholesom	1
12063	wholli	1
12064	whop	4
12065	whose	165
12066	wi	6
12067	wibberley	7
12068	wichita	1
12069	wick	1
12070	wide	79
12071	widen	7
12072	wider	9
12073	widespread	18
12074	widow	54
12075	wield	7
12076	wife	192
12077	wiland	3
12078	wild	23
12079	wildcard	1
12080	wildest	1
12081	wildli	6
12082	wildlif	1
12083	wilk	2
12084	will	30
12085	willi	4
12086	william	302
12087	williams	2
12088	williamsport	4
12089	willing	9
12090	wilma	1
12091	wilson	62
12092	wimbledon	32
12093	win	294
12094	wind	32
12095	windfal	1
12096	windi	1
12097	window	54
12098	windowless	1
12099	wing	7
12100	wingat	1
12101	winner	134
12102	winsegerera	1
12103	winston	9
12104	winter	4
12105	winton	3
12106	wipe	17
12107	wire	18
12108	wisconsin	26
12109	wisdom	5
12110	wise	10
12111	wiser	2
12112	wish	41
12113	wisher	3
12114	wisnep	2
12115	wisnip	1
12116	wist	1
12117	wit	105
12118	witch	1
12119	withdraw	23
12120	withdrawn	5
12121	withdrew	16
12122	wither	1
12123	withheld	4
12124	withhold	5
12125	within	122
12126	without	163
12127	withstand	8
12128	withstood	3
12129	witless	2
12130	witt	4
12131	wittmann	2
12132	wive	4
12133	wnbc	1
12134	wo	2
12135	wodi	1
12136	woe	1
12137	woefulli	1
12138	woke	5
12139	woken	5
12140	wolf	4
12141	wolfenson	1
12142	wolfowitz	1
12143	wolfson	5
12144	woman	85
12145	women	130
12146	wond	1
12147	wonder	45
12148	wont	1
12149	woo	2
12150	wood	23
12151	wooden	11
12152	woodford	2
12153	woodgouskov	1
12154	woodland	24
12155	woodleaf	1
12156	woodridg	1
12157	woodrow	3
12158	woodruff	16
12159	woodword	2
12160	woolridg	1
12161	woolsey	4
12162	wooster	3
12163	word	127
12164	wore	25
12165	work	544
12166	workaday	1
12167	workboat	1
12168	worker	226
12169	workforc	4
12170	workmen	1
12171	workplac	1
12172	workshop	3
12173	worl	1
12174	world	465
12175	worldconcern	1
12176	worldli	2
12177	worldrelief	1
12178	worldvis	1
12179	worldwid	24
12180	worn	9
12181	worri	58
12182	worriesom	1
12183	worrisom	1
12184	wors	28
12185	worsen	6
12186	worship	16
12187	worshipp	1
12188	worst	64
12189	worth	27
12190	worthsal	3
12191	worthwhil	1
12192	would	1310
12193	wound	123
12194	wow	1
12195	wrack	4
12196	wrangl	3
12197	wrap	17
12198	wraparound	1
12199	wrath	2
12200	wrc	1
12201	wre	1
12202	wreak	3
12203	wreck	18
12204	wreckag	30
12205	wrench	10
12206	wrest	5
12207	wring	3
12208	wrinkl	1
12209	wrist	3
12210	writ	1
12211	write	34
12212	writer	13
12213	written	55
12214	wrn	1
12215	wrong	58
12216	wrongdo	8
12217	wrote	58
12218	wrought	1
12219	wta	4
12220	www	136
12221	wxyz	1
12222	wych	4
12223	wyo	5
12224	wyom	3
12225	xavier	1
12226	xenophob	3
12227	xenophobia	2
12228	xiang	1
12229	xinjiang	2
12230	xuan	1
12231	ya	1
12232	yaakov	1
12233	yacht	4
12234	yahia	1
12235	yakovlev	1
12236	yale	2
12237	yamoussoukro	2
12238	yan	2
12239	yank	2
12240	yanke	1
12241	yanyodiwich	1
12242	yapi	1
12243	yard	23
12244	yarra	1
12245	yashwant	1
12246	yasser	15
12247	yassir	1
12248	yaun	1
12249	yaya	2
12250	ye	44
12251	yeah	19
12252	year	1480
12253	yearli	1
12254	yell	2
12255	yellow	7
12256	yeltsin	5
12257	yemen	687
12258	yemeni	465
12259	yere	1
12260	yeshiva	3
12261	yesterday	84
12262	yet	193
12263	yevgen	1
12264	yevgeni	28
12265	yi	1
12266	yield	10
12267	yodowich	2
12268	yojislav	1
12269	yomiuri	2
12270	yonah	1
12271	yopougon	5
12272	yore	1
12273	york	149
12274	yorker	4
12275	yorkman	1
12276	yoshiro	5
12277	youn	1
12278	young	115
12279	youngblood	1
12280	younger	21
12281	youngest	6
12282	youngster	3
12283	youth	17
12284	youzhni	2
12285	yovano	1
12286	yu	2
12287	yubnotick	1
12288	yug	1
12289	yugaslavia	1
12290	yugoslav	164
12291	yugoslavia	370
12292	yugoslavian	25
12293	yuri	3
12294	yuxi	2
12295	yve	1
12296	zacatecoluca	1
12297	zacharea	5
12298	zagreb	1
12299	zaharah	1
12300	zajecar	1
12301	zan	2
12302	zander	3
12303	zarem	2
12304	zarko	6
12305	zawahri	5
12306	zay	1
12307	zdanovich	1
12308	zeal	1
12309	zedek	2
12310	zein	4
12311	zeitgeist	1
12312	zeljko	1
12313	zell	3
12314	zemin	7
12315	zeri	2
12316	zero	6
12317	zeu	1
12318	zimbabw	2
